"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"601",2,1,1,3,4,3,2,2,3,1
"602",2,1,1,1,4,3,3,2,1,1
"603",2,1,1,2,4,2,3,1,1,5
"604",2,1,3,2,2,3,3,3,2,4
"605",2,1,2,2,2,4,3,2,2,4
"606",2,1,3,3,3,3,3,2,1,2
"607",2,1,3,2,3,4,4,3,4,4
"608",2,1,3,3,3,4,3,3,3,4
"609",2,1,3,2,3,3,3,2,1,2
"610",2,1,3,2,1,3,3,1,2,5
"611",2,1,2,2,2,5,3,2,1,1
"612",2,1,4,1,3,1,4,5,5,4
"613",2,2,1,1,1,1,3,3,2,5
"614",2,1,3,3,2,5,2,2,4,5
"615",2,1,1,2,2,3,1,3,3,1
"616",2,1,2,3,2,4,3,2,4,2
"617",2,1,2,3,2,4,3,4,4,5
"618",2,1,3,2,3,1,3,1,5,2
"619",1,1,2,2,2,1,4,1,1,1
"620",2,1,2,2,2,4,3,2,2,5
"621",2,1,3,2,2,5,3,5,5,2
"622",2,2,3,2,3,5,3,3,2,4
"623",1,1,2,3,3,5,3,4,3,1
"624",2,1,3,3,3,4,4,3,3,2
"625",2,1,4,4,3,2,3,2,4,2
"626",2,1,4,3,2,2,3,4,2,2
"627",2,1,4,3,1,3,3,3,2,5
"628",2,1,2,3,3,3,3,3,2,4
"629",2,1,2,2,2,3,3,3,3,2
"630",2,1,2,3,3,4,3,3,2,2
"631",2,1,2,2,2,4,3,2,2,1
"632",2,1,3,2,3,3,3,3,3,4
"633",2,1,4,3,1,3,3,2,1,4
"634",2,1,2,3,2,3,2,3,3,4
"635",2,1,2,2,2,4,3,4,4,3
"636",1,1,2,3,3,4,3,3,4,4
"637",2,1,3,2,2,2,3,2,2,2
"638",2,1,4,2,4,4,4,2,3,3
"639",2,1,2,2,3,3,3,2,2,2
"640",2,1,2,3,2,5,2,2,3,3
"641",2,1,2,3,2,5,3,2,3,3
"642",2,2,3,3,3,5,3,2,3,2
"643",1,2,4,3,3,4,3,1,4,4
"644",2,1,2,2,2,1,3,4,4,1
"645",2,1,2,2,3,1,3,2,1,1
"646",2,1,2,4,2,5,3,1,4,2
"647",2,1,4,2,2,2,3,1,1,2
"648",2,1,2,3,2,4,2,3,2,2
"649",2,1,3,2,2,2,3,3,4,3
"650",2,1,2,2,3,4,3,3,2,2
"651",2,1,2,2,2,4,2,2,5,1
"652",2,2,2,2,3,4,2,4,5,4
"653",2,1,2,2,2,4,3,2,2,1
"654",1,1,3,2,3,5,3,1,5,4
"655",1,1,3,2,4,2,4,1,4,1
"656",2,1,1,3,2,4,2,3,2,1
"657",2,2,1,4,2,4,2,4,4,2
"658",2,1,2,2,2,2,4,4,3,3
"659",2,1,2,2,2,4,3,2,4,2
"660",2,1,3,3,2,4,3,3,2,2
"661",2,1,2,2,2,3,3,2,2,2
"662",2,1,2,3,2,2,3,3,1,3
"663",2,1,3,3,2,4,2,2,2,2
"664",1,1,2,2,2,4,3,2,3,2
"665",2,1,2,2,1,1,4,1,5,1
"666",2,1,2,3,2,4,3,2,1,1
"667",2,1,3,2,3,2,3,4,4,4
"668",2,1,2,3,2,3,3,4,1,3
"669",2,1,2,2,2,2,2,3,3,2
"670",1,2,2,2,2,4,3,3,3,2
"671",2,1,2,2,4,3,3,3,3,4
"672",2,2,2,3,2,2,3,3,3,2
"673",2,2,2,2,3,4,3,4,4,2
"674",2,2,2,2,3,2,2,4,3,2
"675",2,1,3,3,2,2,1,1,1,2
"676",1,1,2,2,2,4,2,3,4,1
"677",2,1,2,2,2,2,3,3,1,2
"678",2,1,2,2,2,2,3,4,4,4
"679",2,1,2,2,2,3,2,3,3,2
"680",2,1,3,2,3,3,3,3,3,4
"681",2,1,1,2,2,3,3,2,5,1
"682",2,1,3,3,3,5,3,2,3,2
"683",2,1,1,3,2,4,3,2,4,2
"684",2,1,2,3,2,4,3,1,1,1
"685",2,1,3,2,3,2,3,2,2,4
"686",2,2,2,4,2,3,4,2,2,3
"687",2,1,2,3,2,5,2,3,2,2
"688",2,1,2,2,3,2,3,3,4,2
"689",2,1,1,1,1,2,3,3,3,3
"690",2,1,2,3,1,3,2,2,2,1
"691",2,1,2,3,3,4,3,4,2,2
"692",2,1,2,2,3,3,3,1,3,2
"693",2,2,2,2,3,4,3,1,2,1
"694",2,1,2,2,2,5,3,1,3,1
"695",2,2,2,2,3,4,3,2,4,2
"696",1,1,2,3,2,4,3,1,4,2
"697",2,1,2,1,3,4,4,5,5,4
"698",2,1,2,3,2,3,3,3,3,2
"699",2,1,3,2,2,4,4,3,4,2
"700",2,1,2,2,2,4,3,4,4,4
"701",2,2,2,3,2,3,3,2,2,1
"702",2,2,3,2,2,5,3,2,3,4
"703",2,1,2,3,3,4,4,3,4,4
"704",2,1,3,2,3,4,3,2,2,4
"705",2,1,3,2,3,3,4,3,2,2
"706",2,1,3,3,3,4,3,3,3,3
"707",2,1,2,2,2,5,3,3,3,5
"708",2,1,2,4,3,5,4,2,3,1
"709",2,2,2,4,2,1,4,1,5,5
"710",1,1,1,2,3,1,3,3,4,5
"711",2,1,3,2,3,4,3,5,3,3
"712",1,1,2,2,3,3,3,2,2,3
"713",2,1,2,3,3,3,3,2,4,2
"714",2,1,2,2,3,4,3,3,3,2
"715",2,1,4,1,2,3,2,4,4,1
"716",2,1,1,3,1,5,2,3,5,5
"717",2,2,4,4,2,3,3,3,3,4
"718",1,1,1,2,2,2,4,1,3,3
"719",1,1,3,3,3,3,3,4,3,2
"720",2,1,2,2,3,3,3,3,3,1
"721",2,1,2,1,3,3,3,2,4,1
"722",2,1,3,3,2,4,3,3,4,4
"723",1,1,2,2,2,3,2,1,1,1
"724",2,1,2,3,2,4,3,3,2,2
"725",2,1,2,3,2,4,3,4,4,1
"726",2,1,2,3,2,4,3,3,3,2
"727",1,1,3,3,2,4,3,1,5,4
"728",2,1,2,2,3,4,3,2,3,4
"729",2,1,1,3,4,4,3,1,3,2
"730",2,1,2,3,2,5,2,4,3,5
"731",2,1,3,3,2,4,2,1,4,4
"732",2,1,3,2,3,4,4,4,4,1
"733",2,1,2,2,3,5,3,2,2,4
"734",2,1,2,4,2,4,4,2,3,1
"735",2,1,1,4,1,2,1,1,3,1
"736",2,2,3,2,2,3,3,3,2,1
"737",2,2,2,3,2,4,3,4,2,2
"738",2,1,2,2,2,2,3,1,1,1
"739",2,1,2,3,2,4,3,2,3,1
"740",2,1,2,2,2,5,2,1,2,2
"741",2,1,2,2,3,2,3,2,2,2
"742",2,1,2,3,2,5,2,4,4,2
"743",2,1,2,2,3,4,3,2,1,1
"744",2,1,1,2,3,2,2,5,2,1
"745",2,1,3,3,2,5,2,3,3,3
"746",2,1,3,3,1,4,2,4,5,2
"747",2,1,4,1,3,4,3,1,2,5
"748",2,1,3,3,2,5,3,3,3,4
"749",2,2,1,1,4,3,2,1,1,1
"750",1,1,2,3,2,4,2,3,4,5
"751",2,1,2,2,3,4,3,2,2,4
"752",2,1,2,2,2,3,3,2,3,2
"753",2,1,2,2,3,4,4,2,4,4
"754",2,1,2,2,2,4,3,4,4,4
"755",2,1,2,3,3,3,3,3,4,2
"756",1,1,2,2,2,3,3,2,4,3
"757",2,1,2,2,2,5,2,1,1,2
"758",1,1,2,2,3,4,2,4,1,2
"759",2,1,4,4,2,5,3,3,4,3
"760",2,2,3,2,2,3,2,1,4,2
"761",2,2,2,3,3,3,3,1,2,1
"762",2,1,3,2,2,5,2,2,3,2
"763",2,1,2,3,2,4,2,3,4,2
"764",2,1,3,1,4,5,4,2,2,1
"765",2,1,3,2,3,2,3,3,2,1
"766",1,1,3,4,2,4,3,3,2,1
"767",2,1,2,3,2,5,3,3,4,3
"768",2,2,3,4,2,5,3,4,3,2
"769",2,1,2,3,3,4,3,4,4,4
"770",2,1,2,3,2,5,3,4,4,2
"771",2,2,3,2,2,4,2,1,2,2
"772",2,1,3,3,2,4,3,3,2,4
"773",2,2,2,2,3,5,3,3,4,3
"774",2,1,3,3,2,4,3,4,4,4
"775",2,1,4,2,2,4,3,3,3,2
"776",2,1,2,4,2,3,2,1,3,1
"777",2,1,2,3,3,4,2,2,1,2
"778",2,2,1,2,2,2,3,1,2,1
"779",2,2,3,3,2,5,2,3,4,2
"780",2,1,3,2,2,4,2,4,5,4
"781",2,1,2,2,3,3,3,2,5,1
"782",1,1,2,2,2,1,3,3,4,2
"783",1,1,3,2,2,3,3,4,4,1
"784",2,2,2,2,3,3,3,1,2,2
"785",2,1,2,3,2,4,3,2,5,4
"786",2,2,3,2,2,5,3,2,4,4
"787",2,1,2,2,3,3,3,4,5,2
"788",2,1,3,3,2,4,3,4,3,2
"789",2,1,3,2,2,5,3,2,3,4
"790",2,1,2,3,2,3,2,3,4,3
"791",2,1,3,3,2,5,3,3,3,5
"792",2,1,3,2,1,4,4,5,5,1
"793",2,1,2,1,3,3,3,2,5,3
"794",2,1,2,3,2,4,3,2,4,2
"795",2,1,2,3,3,4,3,4,3,4
"796",2,1,2,4,2,5,2,3,2,5
"797",2,1,2,2,2,4,3,4,2,2
"798",2,1,3,2,3,3,3,2,2,2
"799",2,1,2,3,2,3,3,3,3,1
"800",2,1,2,1,3,2,4,3,4,1
"801",1,1,3,3,2,4,3,3,3,2
"802",1,1,2,2,3,3,3,3,2,2
"803",2,2,2,3,2,4,3,2,4,2
"804",2,1,2,2,2,4,3,3,3,3
"805",2,1,3,3,2,3,3,3,2,1
"806",2,1,2,3,2,4,3,3,3,2
"807",2,2,1,2,3,3,4,3,4,4
"808",2,1,2,3,2,4,3,3,3,4
"809",2,1,3,1,2,5,3,3,3,1
"810",2,1,2,3,2,5,3,1,1,2
"811",2,1,3,3,2,3,2,3,4,4
"812",2,1,2,2,2,4,3,3,4,4
"813",2,1,2,2,2,3,3,1,4,2
"814",2,1,3,2,3,4,3,4,2,2
"815",2,1,3,3,2,3,3,4,4,4
"816",2,2,2,3,2,4,3,4,3,1
"817",2,1,2,4,4,3,2,4,5,5
"818",2,1,1,3,4,4,3,1,5,5
"819",2,1,2,3,2,4,3,4,4,4
"820",2,1,2,3,2,4,2,3,3,4
"821",2,2,3,3,2,3,3,3,3,1
"822",2,1,2,2,2,4,3,2,4,1
"823",2,1,2,2,2,2,3,3,4,2
"824",2,1,2,3,2,4,3,3,3,4
"825",2,1,2,1,3,1,3,1,1,1
"826",1,1,2,2,3,4,4,2,4,1
"827",2,1,2,3,2,4,3,4,4,4
"828",2,1,2,2,3,2,3,3,4,2
"829",2,1,2,3,3,4,3,3,3,5
"830",2,1,2,3,2,5,3,2,4,5
"831",2,1,2,3,2,4,2,2,2,4
"832",2,1,3,3,2,4,3,2,3,2
"833",2,1,1,3,2,5,2,2,5,2
"834",2,1,1,2,1,4,4,5,4,5
"835",2,1,2,2,1,3,2,3,2,2
"836",2,1,3,1,1,3,1,3,3,1
"837",2,1,2,2,2,3,3,1,4,3
"838",2,1,4,3,1,3,2,4,4,3
"839",2,1,2,3,2,4,2,2,2,4
"840",2,1,1,2,2,3,3,2,2,1
"841",2,1,2,3,4,3,2,3,4,2
"842",1,1,2,3,2,3,3,3,4,5
"843",2,1,3,3,2,4,2,3,2,3
"844",2,2,3,2,2,4,3,1,4,3
"845",2,1,2,2,3,3,4,3,3,2
"846",2,1,1,3,2,2,3,2,3,3
"847",2,2,1,3,3,2,4,2,5,4
"848",2,1,1,3,2,4,2,3,3,2
"849",2,1,2,2,2,4,2,1,3,2
"850",2,2,3,3,2,4,2,2,4,1
"851",2,1,3,3,3,5,3,3,4,4
"852",2,1,2,2,2,3,3,2,4,1
"853",1,1,2,1,2,4,3,3,1,1
"854",2,1,2,3,2,4,3,4,4,4
"855",2,2,1,4,1,5,1,2,2,4
"856",2,1,3,2,2,3,3,4,2,5
"857",2,2,2,2,2,3,3,2,3,2
"858",1,2,2,3,3,4,2,3,4,5
"859",2,1,2,2,2,4,3,1,2,2
"860",2,1,3,2,2,2,4,4,4,3
"861",2,1,3,3,2,4,3,4,3,4
"862",2,1,2,3,2,5,2,2,5,4
"863",2,1,2,1,3,5,3,4,4,2
"864",2,1,2,3,3,4,2,4,4,2
"865",2,1,1,2,3,3,3,4,4,2
"866",2,1,2,2,2,4,3,4,2,4
"867",2,1,1,1,2,4,2,2,3,1
"868",2,1,2,3,2,4,3,3,1,4
"869",2,1,2,3,2,4,2,4,3,3
"870",2,1,2,2,3,4,3,2,2,4
"871",2,1,2,3,2,2,3,2,1,2
"872",2,1,3,4,3,3,3,2,1,2
"873",2,1,2,2,3,4,3,1,3,2
"874",2,1,2,3,2,4,2,2,1,1
"875",1,1,2,3,2,4,3,4,5,5
"876",1,1,2,2,3,2,3,3,2,2
"877",2,1,2,2,4,2,3,3,3,2
"878",2,1,2,2,3,4,3,2,3,1
"879",1,1,2,3,2,5,2,2,3,3
"880",2,1,2,3,3,5,3,1,1,5
"881",2,2,2,2,2,4,3,4,4,4
"882",1,1,2,1,4,1,4,1,1,1
"883",2,1,2,2,4,3,3,4,2,5
"884",1,1,2,3,2,4,3,3,3,2
"885",2,1,1,1,3,4,4,1,2,1
"886",2,1,2,3,2,4,2,2,2,4
"887",2,1,2,2,2,4,2,2,2,3
"888",1,1,3,3,2,3,3,4,4,2
"889",2,1,2,3,2,4,2,4,5,2
"890",2,1,2,3,2,2,3,1,1,1
"891",2,1,2,4,3,3,3,2,1,1
"892",2,1,3,3,2,4,2,3,2,2
"893",2,1,3,2,3,2,3,1,4,3
"894",2,1,3,3,2,3,4,2,2,1
"895",2,1,2,1,3,2,4,3,4,1
"896",2,1,2,3,2,4,1,4,1,2
"897",2,1,2,3,2,4,3,3,3,4
"898",2,1,2,2,2,3,3,3,3,3
"899",2,1,3,2,2,4,3,2,3,5
"900",2,1,2,3,2,1,3,3,4,1
"901",2,1,2,2,3,3,3,3,3,2
"902",2,1,2,3,3,4,2,3,3,4
"903",1,1,2,3,2,4,3,3,5,3
"904",1,1,2,3,2,4,3,2,4,2
"905",2,1,2,2,2,4,3,2,3,1
"906",2,1,3,3,2,4,3,4,4,2
"907",2,1,3,3,2,4,3,3,4,2
"908",2,1,2,2,3,4,3,2,3,2
"909",2,1,2,2,3,3,3,4,4,2
"910",1,1,2,2,3,3,3,3,3,4
"911",2,1,2,4,3,3,1,1,2,3
"912",2,1,2,4,2,2,3,2,2,3
"913",2,1,2,3,2,3,3,4,3,1
"914",2,1,1,3,4,3,3,1,5,4
"915",2,1,2,2,4,2,3,3,3,2
"916",2,1,2,2,2,3,3,2,3,1
"917",2,1,2,3,2,4,3,1,2,4
"918",2,1,2,3,2,2,2,4,4,1
"919",2,1,1,3,2,3,3,4,5,1
"920",2,1,2,2,4,3,2,2,5,1
"921",2,1,2,3,4,5,4,3,4,2
"922",2,1,2,2,2,2,4,1,4,3
"923",2,1,2,3,3,3,3,2,4,2
"924",2,1,2,2,2,4,1,2,3,2
"925",2,1,3,2,3,4,3,1,2,2
"926",2,1,2,3,2,5,3,1,1,2
"927",2,1,3,2,3,4,3,4,4,5
"928",2,2,3,2,2,5,3,4,3,5
"929",2,1,1,3,2,4,3,3,4,1
"930",2,1,3,3,2,1,2,3,4,1
"931",2,1,2,2,3,4,3,4,4,5
"932",1,1,2,2,3,3,4,4,3,2
"933",2,2,2,3,3,1,3,3,2,2
"934",2,1,3,4,4,2,3,3,1,4
"935",2,1,2,2,3,3,3,1,2,1
"936",2,1,2,3,4,4,3,2,3,4
"937",2,1,2,4,3,4,3,1,3,2
"938",2,2,3,2,3,4,3,1,4,2
"939",2,1,2,4,3,5,2,4,4,4
"940",2,1,3,3,2,3,3,4,5,1
"941",2,1,1,3,1,4,2,2,4,4
"942",2,1,2,2,2,4,3,2,1,1
"943",2,1,2,2,3,3,3,2,2,2
"944",2,1,2,2,2,4,3,2,1,3
"945",2,1,2,3,4,5,2,3,3,2
"946",2,1,2,3,2,4,3,1,4,2
"947",2,2,2,2,2,4,3,2,3,1
"948",2,1,2,3,2,4,2,2,2,4
"949",2,1,2,3,2,3,3,4,3,2
"950",2,1,2,3,2,3,3,3,3,2
"951",1,1,2,2,3,4,4,1,4,1
"952",2,1,2,2,2,4,2,2,3,4
"953",2,1,3,2,2,5,2,1,4,5
"954",1,1,3,2,2,3,3,1,3,1
"955",2,1,3,2,3,3,3,2,2,2
"956",2,1,2,3,4,5,3,1,4,2
"957",2,1,2,3,2,4,2,1,2,3
"958",1,1,3,1,3,3,4,3,5,1
"959",1,1,2,3,2,4,3,4,4,4
"960",2,1,2,3,2,4,3,4,3,2
"961",2,2,3,3,2,4,3,3,2,3
"962",2,2,3,1,4,1,4,1,1,1
"963",2,1,2,2,3,4,3,4,5,2
"964",2,1,2,1,3,4,3,3,4,1
"965",2,1,2,2,2,4,3,2,2,2
"966",1,1,2,3,3,4,3,3,4,5
"967",1,1,1,3,2,2,4,2,4,5
"968",2,1,3,4,3,4,3,1,2,3
"969",2,1,2,2,2,4,2,2,2,1
"970",2,1,3,3,3,4,3,3,2,4
"971",2,1,2,3,2,3,3,1,5,4
"972",2,1,2,3,3,4,3,2,4,4
"973",2,1,2,3,2,2,3,2,3,1
"974",1,1,2,4,2,4,3,2,2,4
"975",2,1,3,3,2,5,2,3,4,5
"976",2,1,2,2,3,2,3,1,4,1
"977",2,1,2,2,2,2,3,2,2,1
"978",2,1,2,2,3,3,3,3,3,2
"979",2,1,2,2,2,5,2,3,3,2
"980",2,1,1,1,2,1,4,2,1,1
"981",2,1,2,2,3,1,3,2,1,1
"982",2,1,2,4,3,4,3,3,2,1
"983",2,1,2,4,2,3,2,2,1,4
"984",2,1,2,2,3,3,4,3,4,2
"985",2,1,3,2,2,4,3,2,4,1
"986",2,1,3,3,2,3,3,3,3,2
"987",2,1,2,1,3,3,3,2,4,4
"988",2,1,1,2,3,3,4,3,3,1
"989",2,1,2,2,2,1,3,3,4,1
"990",2,1,1,3,1,4,3,1,4,2
"991",2,2,2,2,3,1,4,1,3,1
"992",2,1,2,3,2,4,3,4,3,2
"993",2,1,2,1,2,3,3,3,1,1
"994",2,1,2,2,2,1,3,2,3,2
"995",2,2,2,3,4,5,3,2,4,1
"996",2,1,3,2,2,4,2,3,2,3
"997",2,1,2,3,2,4,3,3,3,2
"998",2,1,3,3,1,1,1,1,3,2
"999",2,1,2,3,2,4,3,3,4,4
"1000",2,2,3,2,3,3,3,2,4,2
"1001",2,1,2,4,4,4,3,2,3,4
"1002",2,1,3,2,2,3,3,3,3,1
"1003",2,1,2,3,2,1,3,2,3,4
"1004",2,1,3,3,3,3,3,4,3,4
"1005",2,1,3,1,3,4,3,4,2,1
"1006",2,1,2,2,2,5,3,4,2,2
"1007",2,1,3,2,2,5,3,3,2,3
"1008",2,1,2,2,3,2,3,3,3,2
"1009",2,1,1,3,2,4,4,3,4,4
"1010",2,1,2,3,3,5,3,2,2,3
"1011",2,1,2,3,2,4,2,2,2,2
"1012",2,1,2,2,3,3,3,2,3,2
"1013",2,1,1,2,3,3,3,3,4,1
"1014",2,1,3,2,2,4,2,3,3,3
"1015",2,1,1,3,2,2,3,3,2,1
"1016",2,1,2,2,3,4,3,1,4,1
"1017",1,1,3,3,3,4,4,4,4,3
"1018",2,1,4,3,4,4,4,2,4,1
"1019",2,1,1,3,2,4,3,5,4,3
"1020",2,1,3,2,2,4,3,3,3,2
"1021",2,2,3,1,3,4,4,1,1,1
"1022",2,1,2,2,2,1,3,3,4,1
"1023",1,1,2,3,1,5,3,1,1,1
"1024",2,1,3,2,3,2,3,1,4,2
"1025",1,1,2,4,2,2,3,2,2,3
"1026",1,1,1,2,2,4,3,3,4,3
"1027",2,1,3,2,2,1,3,1,1,1
"1028",2,1,2,3,2,4,3,3,3,2
"1029",2,2,3,2,2,4,3,1,3,2
"1030",1,1,3,2,3,1,4,2,4,1
"1031",2,1,2,2,2,4,3,3,4,5
"1032",2,2,4,1,2,4,4,1,5,4
"1033",2,1,2,3,2,5,3,2,2,3
"1034",2,2,2,2,2,5,3,1,4,5
"1035",2,1,2,3,2,3,2,4,5,3
"1036",2,2,3,3,2,4,2,2,3,4
"1037",2,1,2,3,2,4,3,1,2,1
"1038",2,1,2,2,3,4,3,2,4,2
"1039",2,1,2,2,2,3,3,2,4,2
"1040",1,1,3,2,3,3,4,4,4,2
"1041",2,1,2,2,2,2,3,3,3,3
"1042",2,1,3,3,2,5,4,3,4,5
"1043",2,1,3,2,3,4,3,3,2,4
"1044",2,1,2,2,2,5,3,3,4,2
"1045",2,1,2,2,3,4,3,2,3,2
"1046",2,1,3,3,2,4,3,3,3,4
"1047",2,2,2,4,2,4,3,2,4,1
"1048",1,1,2,3,2,5,3,2,2,3
"1049",2,1,2,3,2,3,2,3,4,3
"1050",2,1,3,2,3,5,3,3,4,1
"1051",2,1,2,3,2,3,2,3,3,2
"1052",2,1,2,3,2,4,3,3,2,2
"1053",2,2,3,2,3,2,3,2,3,2
"1054",2,1,2,3,3,5,2,4,3,4
"1055",2,2,2,2,3,4,4,2,3,2
"1056",2,1,2,3,2,4,3,3,4,3
"1057",2,1,3,3,2,5,2,4,3,3
"1058",2,1,3,2,2,5,3,3,4,5
"1059",2,1,3,2,2,5,3,1,3,2
"1060",2,1,2,1,3,4,3,1,2,1
"1061",2,1,2,4,2,4,2,2,2,3
"1062",2,1,2,3,2,4,3,3,3,4
"1063",2,1,2,2,2,4,3,3,3,2
"1064",2,1,2,3,3,4,4,3,1,2
"1065",2,1,2,3,3,2,3,3,3,1
"1066",2,1,2,2,3,4,4,2,2,4
"1067",2,1,2,2,2,3,3,1,4,1
"1068",2,1,2,3,2,4,3,2,4,2
"1069",2,1,2,4,2,5,3,4,4,3
"1070",2,1,2,2,3,4,3,2,4,2
"1071",2,1,2,3,2,4,3,2,4,4
"1072",2,2,3,3,3,5,3,2,3,2
"1073",2,1,2,3,2,4,3,2,3,5
"1074",2,1,4,2,3,3,4,2,3,1
"1075",1,1,2,2,2,4,3,4,4,5
"1076",2,1,2,3,3,2,3,1,3,2
"1077",2,1,2,2,3,5,3,4,3,5
"1078",2,1,2,3,3,4,3,1,1,2
"1079",2,1,2,3,2,3,3,2,3,2
"1080",2,1,2,3,2,3,3,1,5,4
"1081",2,1,2,3,2,4,3,1,4,2
"1082",2,1,3,2,4,5,3,3,4,1
"1083",2,1,2,2,3,2,4,2,2,2
"1084",2,2,2,2,3,3,3,2,2,4
"1085",2,1,2,3,1,3,2,3,3,4
"1086",2,1,2,2,2,4,2,2,2,4
"1087",2,1,1,3,3,5,3,3,3,5
"1088",2,1,2,2,3,3,3,2,2,2
"1089",2,1,1,3,2,3,3,2,4,3
"1090",2,1,2,2,3,4,3,4,5,5
"1091",2,1,3,2,3,5,3,2,5,3
"1092",2,1,2,2,3,4,3,2,4,3
"1093",2,2,1,2,4,3,3,2,2,2
"1094",2,1,3,3,3,3,2,2,3,3
"1095",1,1,3,1,2,5,3,4,5,1
"1096",2,1,2,2,2,4,3,5,3,1
"1097",1,1,2,2,2,4,2,4,4,1
"1098",2,1,2,3,2,4,4,3,3,4
"1099",1,1,2,2,3,4,4,3,3,1
"1100",2,1,2,4,3,4,3,4,5,4
"1101",2,2,2,2,2,4,3,1,4,5
"1102",2,1,2,3,2,3,3,4,3,3
"1103",2,1,2,3,2,4,3,3,3,4
"1104",2,1,3,2,3,5,3,1,3,2
"1105",2,2,2,3,2,3,3,4,3,3
"1106",2,1,2,3,3,5,3,2,4,2
"1107",1,1,4,2,3,4,3,2,4,1
"1108",2,2,2,3,2,4,3,4,4,4
"1109",2,1,3,2,3,3,3,3,4,1
"1110",2,1,3,2,2,4,3,3,4,4
"1111",2,1,2,3,3,5,3,2,3,1
"1112",2,1,1,3,3,2,3,4,1,1
"1113",2,1,2,3,2,2,3,3,3,4
"1114",2,1,2,3,2,4,3,4,4,4
"1115",2,1,2,3,1,3,2,2,4,2
"1116",2,1,3,3,3,2,4,2,4,4
"1117",2,2,2,3,2,3,2,1,1,4
"1118",2,2,2,3,2,4,3,4,2,4
"1119",2,1,2,2,2,4,3,2,1,4
"1120",2,2,1,3,2,3,3,4,2,4
"1121",2,2,3,4,2,4,3,2,2,4
"1122",2,1,2,3,2,3,3,4,2,2
"1123",2,1,3,3,2,4,3,3,4,3
"1124",2,1,3,3,3,2,3,4,2,1
"1125",2,1,2,4,2,4,3,2,4,3
"1126",2,1,2,1,2,1,3,1,4,1
"1127",2,1,2,2,3,4,3,2,4,4
"1128",2,1,2,3,2,4,3,2,4,4
"1129",2,1,2,1,3,4,4,1,2,2
"1130",2,1,2,2,2,2,3,2,2,2
"1131",2,1,2,2,2,4,3,3,4,2
"1132",2,1,2,1,3,4,4,4,4,3
"1133",2,1,3,1,3,4,3,2,2,2
"1134",2,1,2,3,2,5,4,1,5,5
"1135",2,1,2,1,4,3,2,2,1,5
"1136",2,1,2,2,2,4,3,1,4,4
"1137",2,1,2,3,2,4,2,2,4,2
"1138",1,1,2,3,2,4,3,4,3,4
"1139",2,2,2,2,4,4,3,2,2,2
"1140",2,1,1,2,3,3,4,3,3,2
"1141",1,1,3,2,3,2,3,3,2,2
"1142",2,2,2,1,3,4,3,1,4,1
"1143",2,1,2,3,2,4,4,4,3,5
"1144",2,2,2,3,2,4,3,4,4,3
"1145",2,1,2,2,2,4,3,2,4,3
"1146",2,1,2,2,3,4,3,3,3,5
"1147",2,1,2,3,2,4,2,3,4,4
"1148",2,1,2,2,3,3,3,3,1,2
"1149",2,2,3,3,2,4,3,3,3,2
"1150",1,1,2,2,2,1,3,1,1,2
"1151",2,1,2,2,2,2,3,3,3,3
"1152",2,1,2,2,3,2,3,3,2,2
"1153",2,1,3,2,2,4,3,3,3,2
"1154",2,1,2,2,3,4,3,4,4,2
"1155",2,1,1,1,3,3,3,3,1,4
"1156",2,1,1,1,2,4,2,2,4,5
"1157",2,1,3,1,2,4,3,3,1,3
"1158",2,1,3,2,3,3,3,3,4,2
"1159",2,2,2,2,3,3,4,1,4,2
"1160",2,1,3,1,2,4,3,3,3,3
"1161",2,1,2,1,2,3,3,2,3,1
"1162",2,1,3,2,3,3,3,2,3,3
"1163",2,1,2,2,2,2,4,2,2,1
"1164",2,1,2,2,2,4,3,3,3,3
"1165",2,1,2,3,1,4,3,3,5,2
"1166",2,1,2,3,2,3,4,2,3,3
"1167",2,1,2,3,2,4,3,3,4,3
"1168",2,1,2,3,2,4,3,3,3,1
"1169",2,1,2,1,2,4,2,1,3,5
"1170",2,1,2,2,2,5,4,4,3,3
"1171",2,1,2,3,2,4,2,3,4,3
"1172",2,1,2,3,2,2,3,3,5,3
"1173",2,2,2,3,2,3,3,2,2,1
"1174",2,1,3,3,2,4,4,4,4,1
"1175",2,1,3,2,2,4,3,2,2,1
"1176",2,2,2,2,3,1,4,1,1,1
"1177",2,1,2,2,2,4,3,2,4,4
"1178",2,2,3,2,3,2,3,1,1,2
"1179",2,1,3,1,2,3,2,1,3,2
"1180",2,1,3,3,2,3,3,3,4,1
"1181",2,1,2,3,2,4,3,3,3,4
"1182",2,1,2,2,3,4,3,2,3,4
"1183",2,1,2,2,3,2,4,3,4,1
"1184",2,2,1,2,2,4,3,3,4,4
"1185",2,1,2,3,2,4,3,2,4,1
"1186",1,1,1,4,3,4,3,3,3,5
"1187",2,1,2,2,2,5,3,3,1,1
"1188",2,2,1,4,1,5,3,2,4,3
"1189",2,1,3,2,2,2,3,3,2,2
"1190",2,1,2,3,2,4,3,4,4,2
"1191",2,1,3,2,3,3,3,3,3,2
"1192",2,1,3,2,3,4,3,2,4,3
"1193",2,1,2,2,2,4,2,1,3,2
"1194",2,1,2,2,3,2,3,3,4,1
"1195",2,1,1,3,4,4,4,4,2,2
"1196",2,1,2,2,4,4,3,1,2,2
"1197",2,1,1,2,2,3,4,3,3,1
"1198",2,1,2,3,2,4,3,4,3,3
