"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"603",1,1,2,3,2,2,3,1,4,5
"604",1,1,3,2,2,5,2,3,2,2
"605",2,2,2,2,3,4,2,4,2,5
"606",2,1,3,2,3,3,2,3,3,2
"607",2,1,2,3,2,4,2,2,3,4
"608",2,2,1,2,4,3,3,2,2,1
"609",2,2,4,3,3,4,2,2,2,4
"610",1,1,1,3,2,1,4,2,3,4
"611",1,1,2,2,3,2,3,2,3,1
"612",2,1,2,2,3,3,3,3,3,2
"613",1,1,2,3,3,4,3,1,3,4
"614",2,1,1,2,4,1,4,2,5,3
"615",2,1,2,3,3,5,4,3,3,3
"616",2,1,4,2,4,1,4,2,1,1
"617",2,1,3,2,3,4,2,3,2,4
"618",2,1,1,3,2,4,3,2,3,4
"619",2,1,1,2,2,3,2,1,1,2
"620",2,1,4,3,2,5,2,3,2,5
"621",2,1,1,4,3,5,2,3,4,5
"622",1,1,2,4,2,5,2,3,3,5
"623",2,1,2,3,3,5,2,2,2,5
"624",1,1,2,1,3,5,2,2,3,5
"625",2,1,3,4,3,5,3,3,3,5
"626",1,1,2,3,3,5,2,1,3,5
"627",2,1,2,3,2,4,2,2,5,1
"628",1,1,3,3,1,5,4,3,3,5
"629",2,2,2,4,2,5,2,2,4,5
"630",2,1,1,3,4,5,2,2,3,5
"631",2,2,3,4,4,5,2,2,5,5
"632",2,1,4,4,4,5,2,2,2,5
"633",2,2,4,2,4,5,4,2,2,5
"634",2,2,2,1,4,5,3,3,3,3
"635",2,1,1,1,3,2,3,1,1,1
"636",2,1,1,4,2,3,1,2,2,5
"637",1,1,2,2,3,3,2,2,4,4
"638",1,1,2,2,1,4,3,1,4,1
"639",2,1,4,3,3,4,3,1,1,3
"640",2,2,2,2,2,4,3,3,4,1
"641",2,1,1,3,3,4,3,2,3,4
"642",2,1,2,3,3,4,3,2,3,3
"643",2,1,3,2,3,3,4,3,1,3
"644",2,1,2,2,4,4,4,3,4,4
"645",2,1,2,2,3,3,3,3,4,5
"646",1,1,2,2,4,3,4,2,3,3
"647",2,1,2,3,3,3,3,2,2,4
"648",2,1,2,3,4,2,2,2,3,4
"649",2,1,3,2,3,4,3,2,1,4
"650",2,1,3,3,3,3,2,3,4,4
"651",2,1,3,2,3,4,3,1,3,4
"652",1,1,2,2,2,5,3,3,3,5
"653",2,1,3,2,2,4,3,3,3,5
"654",2,1,2,2,2,5,3,1,3,5
"655",2,1,3,3,2,5,3,2,3,5
"656",1,1,2,2,3,5,3,1,3,5
"657",2,1,4,2,4,5,4,3,3,5
"658",1,1,2,2,3,5,3,2,3,5
"659",1,1,2,2,2,4,3,1,3,4
"660",1,1,3,2,3,4,3,1,3,5
"661",2,2,3,3,3,4,3,2,3,5
"662",2,1,3,2,3,4,3,4,3,4
"663",2,1,2,2,4,1,3,2,3,4
"664",2,1,2,2,4,4,4,2,3,4
"665",2,1,2,3,4,4,3,2,3,4
"666",2,1,3,3,3,5,3,4,3,5
"667",2,1,2,3,3,4,1,4,3,4
"668",1,1,1,2,3,5,3,3,3,5
"669",1,1,2,2,2,3,3,3,3,2
"670",1,1,2,2,4,2,4,2,2,2
"671",2,1,2,2,4,4,3,3,2,4
"672",1,1,1,2,3,3,1,4,3,4
"673",2,2,2,1,1,2,4,2,3,4
"674",2,1,2,3,4,3,2,2,2,4
"675",2,1,2,1,4,4,4,2,2,4
"676",2,2,3,1,4,2,4,2,2,2
"677",2,1,2,2,3,3,4,1,2,1
"678",2,1,2,2,2,3,4,3,2,2
"679",2,1,3,3,4,3,4,3,3,4
"680",2,2,3,2,4,4,3,3,3,1
"681",2,1,2,2,3,2,3,3,3,1
"682",2,1,3,3,4,5,4,2,3,4
"683",1,1,1,3,3,4,4,3,3,4
"684",1,1,2,3,3,4,2,2,3,5
"685",2,1,4,1,4,3,4,2,5,5
"686",2,1,4,3,3,2,4,2,3,5
"687",2,1,2,3,4,3,3,3,2,4
"688",1,1,2,3,4,4,3,2,3,4
"689",2,2,2,3,3,4,3,2,4,4
"690",2,1,2,2,4,4,4,2,3,4
"691",2,2,2,2,2,4,4,3,2,4
"692",1,1,1,3,4,4,3,1,1,5
"693",2,2,2,3,3,3,2,3,3,5
"694",2,1,3,2,3,3,2,2,2,3
"695",2,1,3,1,3,3,2,2,2,2
"696",1,1,3,3,4,3,3,3,3,4
"697",2,1,4,2,2,4,2,2,3,3
"698",1,1,2,2,4,3,3,3,3,4
"699",2,1,3,3,2,3,2,2,3,3
"700",2,1,3,4,3,4,4,2,3,4
"701",2,1,3,2,2,4,2,2,3,4
"702",1,1,2,2,3,2,3,3,2,1
"703",2,1,1,2,2,2,3,3,2,4
"704",1,1,2,3,3,4,4,2,3,3
"705",1,1,1,2,2,4,4,4,4,4
"706",2,1,1,3,1,3,3,2,4,2
"707",2,1,2,3,2,4,2,3,3,4
"708",2,2,3,3,3,3,4,3,4,2
"709",2,1,1,3,4,5,4,3,3,2
"710",2,1,1,2,3,1,3,3,3,5
"711",2,2,4,4,1,5,4,2,1,4
"712",2,1,3,1,3,2,3,2,2,4
"713",2,1,1,2,3,3,2,2,5,4
"714",2,1,1,2,3,2,2,3,5,2
"715",1,1,2,4,4,2,3,2,3,4
"716",2,1,3,2,4,3,3,3,3,2
"717",1,1,3,2,3,4,2,4,4,4
"718",2,2,3,3,3,2,3,3,3,2
"719",2,1,2,3,3,4,4,2,2,4
"720",2,1,4,3,2,5,2,2,1,5
"721",2,1,1,1,4,2,4,3,1,1
"722",2,1,1,3,3,4,2,3,4,3
"723",2,1,2,2,3,4,3,2,1,3
"724",1,1,1,3,2,1,4,3,2,2
"725",2,2,1,2,3,3,4,1,1,1
"726",2,1,2,1,4,4,4,4,4,5
"727",2,1,1,2,4,2,4,2,4,5
"728",2,1,2,2,3,2,4,1,1,5
"729",2,2,3,3,3,2,3,3,2,2
"730",2,1,2,2,4,2,3,1,3,3
"731",1,1,1,1,3,4,3,2,3,4
"732",2,1,3,3,3,4,3,3,3,4
"733",1,1,3,3,3,4,2,2,2,4
"734",1,1,2,2,3,5,3,3,3,4
"735",1,1,4,1,2,4,3,3,2,4
"736",1,1,4,2,4,3,2,1,4,3
"737",1,1,2,2,3,2,4,1,2,4
"738",2,1,4,3,3,4,4,1,3,3
"739",2,1,3,2,2,4,3,2,1,4
"740",2,1,2,3,4,5,4,2,4,5
"741",2,2,3,2,2,4,4,3,3,5
"742",2,1,1,3,3,4,4,3,3,4
"743",2,1,4,2,3,3,3,2,3,4
"744",1,2,1,1,4,2,4,2,2,5
"745",2,1,2,2,3,4,3,3,4,4
"746",2,2,1,3,4,4,4,5,3,4
"747",2,2,1,2,4,2,2,2,3,1
"748",1,1,1,2,3,3,3,2,3,2
"749",2,1,1,2,3,4,3,2,4,4
"750",2,1,2,2,4,1,4,1,1,5
"751",1,1,1,2,4,2,4,3,2,1
"752",2,1,3,1,3,1,4,1,3,1
"753",2,1,3,1,4,2,4,3,3,2
"754",2,2,3,4,2,4,2,3,3,4
"755",1,1,1,2,4,4,4,2,3,3
"756",2,1,3,2,4,2,3,2,3,1
"757",2,2,3,3,4,2,4,2,3,2
"758",1,1,1,4,4,5,3,3,3,2
"759",2,2,4,3,2,4,3,2,4,5
"760",2,1,2,2,3,2,3,1,4,2
"761",1,1,2,2,2,4,3,4,3,4
"762",1,1,3,2,3,2,2,4,3,3
"763",1,1,4,3,1,4,2,3,3,4
"764",2,1,1,4,4,4,4,3,5,4
"765",2,1,4,1,4,3,4,2,1,4
"766",1,1,2,3,3,2,4,3,2,4
"767",1,1,2,3,3,3,3,4,4,4
"768",2,2,3,2,4,3,4,3,3,1
"769",2,1,2,3,2,4,3,2,2,2
"770",2,1,3,2,3,5,4,2,2,5
"771",1,1,1,3,3,5,1,3,3,5
"772",1,1,4,2,4,4,1,4,1,3
"773",2,2,2,2,2,5,3,1,1,1
"774",1,1,1,3,1,1,3,3,3,5
"775",2,1,3,3,4,3,3,3,2,4
"776",2,1,1,3,4,4,3,2,1,5
"777",1,1,2,2,4,5,4,3,2,2
"778",2,1,4,1,2,1,4,2,2,5
"779",2,1,3,1,3,4,3,3,3,4
"780",2,1,2,2,3,4,3,3,3,4
"781",2,1,2,3,4,4,2,2,3,5
"782",2,1,2,2,3,4,2,3,3,4
"783",2,1,3,3,3,4,2,2,3,4
"784",2,1,2,2,3,2,3,4,3,4
"785",1,1,2,2,4,3,3,2,2,4
"786",2,1,3,2,4,3,3,2,3,2
"787",2,1,2,3,2,4,2,2,3,3
"788",2,1,2,3,4,5,4,2,4,2
"789",2,1,2,3,4,4,4,3,2,4
"790",2,1,2,2,3,3,4,3,3,4
"791",2,1,2,1,4,4,2,2,1,4
"792",2,1,3,3,3,4,3,3,3,4
"793",2,1,2,2,4,4,4,3,3,4
"794",2,1,1,2,3,3,4,3,3,4
"795",2,1,3,3,3,4,3,2,3,3
"796",2,1,2,2,3,2,3,2,3,4
"797",2,1,2,3,3,4,2,3,3,3
"798",2,2,4,2,2,2,2,2,2,4
"799",2,1,4,2,3,4,4,3,2,5
"800",1,2,2,4,4,5,4,2,3,3
"801",2,2,2,2,2,4,2,3,3,3
"802",2,1,2,2,4,2,4,2,2,2
"803",2,1,3,2,2,3,3,1,3,3
"804",2,2,1,3,4,4,2,3,5,3
"805",1,1,2,3,3,4,3,2,2,4
"806",2,1,4,1,3,4,4,2,3,2
"807",2,1,1,3,4,2,4,2,5,4
"808",1,1,1,2,4,2,3,3,3,5
"809",2,1,3,4,1,1,1,3,3,4
"810",2,1,4,2,4,4,3,2,2,4
"811",2,1,2,3,2,3,3,3,3,3
"812",2,1,3,2,2,1,3,1,3,2
"813",2,1,3,3,4,4,4,2,1,1
"814",2,1,2,2,2,2,4,2,2,5
"815",2,1,2,3,2,3,4,3,5,4
"816",2,1,2,1,3,4,3,1,3,4
"817",2,1,2,2,2,4,3,3,3,4
"818",2,2,1,3,2,5,1,3,2,4
"819",2,1,2,3,3,5,3,1,2,5
"820",2,1,3,4,3,4,3,3,2,5
"821",2,1,1,2,3,4,3,1,4,5
"822",2,2,4,3,4,2,4,3,3,4
"823",2,1,2,3,2,4,3,1,3,4
"824",2,1,1,3,2,2,4,3,3,4
"825",2,1,3,2,3,3,3,1,3,2
"826",2,1,2,3,3,4,2,3,3,5
"827",1,1,2,3,2,4,2,2,4,4
"828",2,2,2,3,4,5,4,4,2,5
"829",1,1,2,2,2,5,3,3,3,5
"830",2,1,2,2,3,1,2,2,3,4
"831",2,1,2,3,3,2,4,3,3,4
"832",2,2,3,3,4,4,3,2,4,3
"833",2,2,2,2,1,4,2,3,3,4
"834",1,1,2,2,4,2,2,3,3,4
"835",2,1,2,3,2,4,2,3,3,4
"836",2,2,2,3,2,3,2,1,1,4
"837",2,2,2,3,4,3,4,2,2,1
"838",2,1,2,3,2,4,4,3,3,4
"839",2,2,2,3,4,3,2,2,3,3
"840",2,1,2,3,4,3,2,1,1,3
"841",2,1,2,3,1,4,2,2,2,4
"842",2,1,1,3,3,4,3,3,3,3
"843",2,2,2,2,3,4,4,4,3,4
"844",2,1,2,3,3,4,3,3,3,2
"845",2,1,2,2,3,1,4,2,3,1
"846",2,1,3,1,4,2,4,3,5,2
"847",2,1,3,1,4,4,4,3,3,3
"848",2,1,4,2,3,4,4,3,3,4
"849",2,1,3,2,3,4,3,3,3,4
"850",2,2,2,3,3,3,3,3,3,4
"851",2,1,4,3,4,2,3,3,1,5
"852",2,1,3,2,3,4,3,2,2,4
"853",2,1,2,3,3,4,2,1,2,5
"854",2,1,2,3,3,3,3,2,3,4
"855",2,1,2,3,4,3,2,2,2,4
"856",2,1,2,3,3,4,3,2,3,4
"857",2,2,1,3,2,2,3,1,3,4
"858",2,1,1,1,4,2,4,3,1,3
"859",1,1,3,2,3,2,4,2,3,1
"860",1,2,3,1,3,3,4,3,3,1
"861",2,1,2,2,3,3,3,3,4,3
"862",2,1,3,2,4,3,4,3,2,2
"863",2,2,3,3,2,3,3,2,4,3
"864",2,1,1,2,3,4,3,1,4,4
"865",2,1,2,3,3,4,2,2,1,3
"866",1,1,2,2,3,3,3,5,2,2
"867",2,1,2,3,3,2,3,3,3,1
"868",1,1,2,2,3,4,3,2,2,5
"869",2,1,2,3,3,5,3,1,1,4
"870",1,1,1,3,1,4,3,1,2,4
"871",2,2,2,3,2,4,2,2,3,3
"872",1,2,2,4,3,4,3,5,5,4
"873",2,1,2,3,3,4,3,2,3,5
"874",2,1,1,2,4,5,3,1,2,1
"875",2,1,2,3,3,4,4,2,1,4
"876",1,1,2,2,1,3,4,3,3,4
"877",2,1,2,4,3,2,3,2,1,4
"878",1,1,1,1,3,2,3,2,3,4
"879",1,1,1,2,4,2,4,2,3,1
"880",1,1,3,3,2,4,3,2,2,4
"881",2,1,2,2,3,4,2,2,1,2
"882",2,1,3,2,3,2,3,3,3,3
"883",2,1,3,2,4,2,1,1,1,3
"884",2,1,2,3,3,4,3,2,2,4
"885",1,1,4,1,2,3,3,3,5,4
"886",1,1,1,1,3,3,3,1,3,4
"887",1,1,1,2,4,3,4,2,1,4
"888",2,1,2,3,3,3,3,3,3,4
"889",2,1,1,2,2,4,4,3,4,4
"890",1,1,1,2,2,2,4,1,3,2
"891",2,1,1,3,3,4,2,1,4,4
"892",2,2,2,2,3,2,3,2,3,3
"893",2,1,3,2,3,2,4,3,3,5
"894",1,1,2,3,3,4,3,2,2,3
"895",1,1,1,1,4,2,4,2,3,4
"896",2,1,4,3,4,4,4,2,2,4
"897",2,1,2,2,4,4,4,3,3,2
"898",1,1,1,2,3,3,4,3,3,2
"899",2,2,2,3,2,2,4,3,2,3
"900",2,1,2,2,3,4,4,2,3,4
"901",2,1,2,3,3,3,3,2,3,5
"902",1,1,2,4,3,4,3,3,3,4
"903",2,1,2,3,3,4,4,3,3,3
"904",2,1,4,2,4,3,4,2,4,4
"905",2,1,2,3,3,4,3,3,3,5
"906",1,1,2,2,3,4,3,3,3,2
"907",2,1,4,2,4,3,4,1,2,1
"908",2,1,4,1,2,4,2,1,2,5
"909",2,1,2,2,3,5,3,2,2,5
"910",1,1,1,1,4,1,4,2,3,1
"911",1,2,2,2,4,5,4,1,1,5
"912",2,1,2,2,4,2,3,3,2,5
"913",2,2,1,3,3,2,4,2,1,3
"914",2,1,2,3,3,4,2,2,4,4
"915",2,1,3,3,4,4,3,2,4,1
"916",2,2,2,2,3,4,4,3,3,1
"917",2,1,3,3,2,3,4,2,3,4
"918",2,1,2,2,3,3,4,2,1,4
"919",1,1,2,3,3,5,3,3,3,4
"920",1,1,3,3,3,4,2,2,2,4
"921",2,1,1,2,4,2,4,3,3,1
"922",2,1,1,2,4,2,4,3,3,1
"923",1,1,2,3,2,4,2,3,4,2
"924",2,1,2,2,2,5,3,2,2,1
"925",2,2,2,2,3,5,2,3,1,1
"926",2,1,3,2,1,5,3,2,4,4
"927",2,2,2,2,4,5,3,1,4,4
"928",2,2,3,2,2,5,3,2,3,4
"929",2,2,2,2,4,5,2,1,4,5
"930",2,2,3,2,3,4,2,2,4,2
"931",2,2,4,2,4,4,3,2,4,2
"932",1,1,1,4,4,5,4,3,3,4
"933",2,1,3,2,3,2,3,3,2,3
"934",2,1,2,3,3,5,2,3,4,5
"935",1,1,2,2,3,4,4,1,3,5
"936",2,1,2,4,3,5,2,3,4,5
"937",2,2,3,2,3,4,3,2,3,4
"938",1,1,1,3,2,3,3,3,3,4
"939",1,1,1,2,3,2,4,4,1,2
"940",2,1,2,3,4,4,4,2,1,4
"941",1,1,1,2,4,4,4,3,3,4
"942",2,1,1,4,4,1,4,1,3,4
"943",2,1,1,3,3,2,3,4,3,5
"944",2,1,3,2,2,4,3,2,2,4
"945",1,1,2,2,3,4,3,3,3,5
"946",1,1,3,2,4,4,4,2,3,4
"947",2,1,2,3,2,4,4,3,3,4
"948",2,1,1,3,3,3,3,3,3,4
"949",2,1,2,2,3,3,4,3,3,5
"950",1,1,1,3,3,4,4,3,3,4
"951",1,1,1,2,4,4,4,2,4,4
"952",2,1,2,3,3,3,4,2,3,4
"953",2,2,2,3,3,4,3,3,1,4
"954",2,1,2,2,3,1,4,1,3,2
"955",2,2,2,3,3,4,2,2,3,4
"956",2,2,3,3,3,2,2,3,3,2
"957",2,1,3,3,3,1,4,1,3,2
"958",2,1,2,2,4,1,3,2,3,1
"959",2,1,2,4,2,2,2,1,3,4
"960",2,1,1,3,3,4,3,2,3,2
"961",2,1,2,2,3,4,3,5,5,4
"962",2,1,3,2,3,2,4,4,5,3
"963",2,1,1,2,3,2,4,3,3,2
"964",2,1,1,2,2,5,3,2,4,4
"965",2,1,1,3,4,4,3,3,3,2
"966",1,1,3,3,3,2,3,3,4,1
"967",2,1,4,1,4,1,4,1,1,1
"968",2,1,2,2,3,2,3,3,2,5
"969",2,1,1,3,2,3,2,2,4,2
"970",2,1,3,2,2,4,4,3,3,5
"971",2,1,4,3,3,4,3,2,2,4
"972",2,1,4,3,3,4,3,1,3,5
"973",2,1,2,3,3,4,2,3,2,4
"974",1,1,2,2,4,4,4,3,3,5
"975",2,1,2,3,3,2,3,3,3,2
"976",1,1,3,3,3,4,2,3,3,4
"977",1,1,2,2,4,5,4,1,3,1
"978",2,1,3,1,3,2,3,1,3,5
"979",2,1,2,3,3,5,3,1,1,5
"980",2,1,1,3,4,5,4,2,1,5
"981",2,1,2,1,4,5,4,3,3,4
"982",2,2,1,2,4,4,4,2,1,4
"983",2,1,3,2,3,4,2,3,2,4
"984",2,2,3,2,3,4,4,2,3,4
"985",1,1,1,2,3,4,2,2,3,5
"986",1,1,2,3,3,4,2,1,4,4
"987",1,1,3,2,3,4,4,3,3,4
"988",2,1,3,3,3,4,3,3,3,1
"989",2,2,2,3,2,2,3,1,3,4
"990",2,1,2,2,2,4,3,1,2,4
"991",1,1,2,1,2,4,3,2,2,4
"992",2,1,1,3,4,5,4,3,3,5
"993",1,1,3,2,2,4,3,2,3,4
"994",2,1,2,3,1,4,3,2,3,3
"995",2,1,3,1,3,2,2,3,4,1
"996",2,1,2,3,4,4,3,2,3,4
"997",2,1,2,2,2,4,3,3,3,2
"998",2,1,2,3,4,2,3,3,1,1
"999",2,1,2,3,3,4,3,2,3,4
"1000",2,1,2,3,3,4,2,2,3,5
"1001",2,1,2,3,3,4,3,2,2,4
"1002",2,1,3,3,2,4,2,1,4,4
"1003",2,1,1,2,3,2,2,1,1,4
"1004",1,1,2,2,4,2,4,2,3,2
"1005",1,1,2,3,3,2,2,3,3,4
"1006",2,1,1,1,3,3,3,2,4,4
"1007",2,1,2,2,3,2,3,3,3,4
"1008",1,1,2,3,4,4,3,3,2,4
"1009",2,1,2,2,4,3,4,1,4,4
"1010",1,1,3,3,4,4,3,3,3,4
"1011",2,1,1,1,4,4,4,3,1,3
"1012",2,1,4,3,4,4,4,3,4,4
"1013",2,1,3,1,4,1,4,3,3,1
"1014",2,1,4,3,3,1,3,2,2,5
"1015",2,1,3,3,3,5,3,2,2,5
"1016",1,1,2,2,3,4,3,2,1,4
"1017",1,1,2,4,1,5,4,2,2,4
"1018",1,1,1,2,4,3,2,1,1,4
"1019",1,1,2,2,4,3,4,1,1,5
"1020",1,1,3,2,3,4,3,3,3,4
"1021",2,1,4,1,4,4,4,2,2,4
"1022",2,2,2,3,2,4,3,2,3,5
"1023",2,2,2,3,3,4,3,1,3,4
"1024",2,1,4,3,3,4,2,1,4,4
"1025",2,2,2,2,3,4,3,3,3,4
"1026",2,1,2,3,2,4,3,4,3,4
"1027",2,1,2,2,4,5,3,2,3,4
"1028",1,1,2,3,2,4,3,2,5,4
"1029",2,1,2,3,2,4,3,4,3,4
"1030",2,1,2,3,3,4,3,2,3,5
"1031",2,1,1,1,3,4,4,2,3,4
"1032",2,1,2,2,3,4,3,3,4,3
"1033",1,1,2,2,2,4,2,3,3,5
"1034",2,1,3,2,3,4,3,2,3,4
"1035",2,1,3,3,2,5,2,3,3,4
"1036",1,1,3,2,3,4,3,2,1,4
"1037",2,1,2,3,3,4,3,3,2,4
"1038",2,1,3,2,4,4,3,2,4,5
"1039",2,1,2,3,3,4,2,2,3,5
"1040",2,1,2,4,2,2,2,3,3,2
"1041",1,1,1,3,3,4,3,3,3,4
"1042",2,1,2,2,2,2,2,2,2,2
"1043",1,2,2,3,4,5,2,2,2,5
"1044",2,1,3,2,4,1,4,4,3,1
"1045",2,1,2,2,3,3,3,3,3,4
"1046",1,1,2,3,3,4,2,3,3,5
"1047",1,1,1,3,2,3,3,3,4,4
"1048",1,1,3,4,3,5,3,4,3,4
"1049",2,1,4,1,4,1,4,1,1,2
"1050",2,1,1,3,4,4,3,1,5,2
"1051",1,1,2,2,3,4,3,1,1,1
"1052",2,1,3,3,3,4,4,1,2,4
"1053",2,1,3,2,2,2,3,3,3,2
"1054",1,1,3,4,2,4,3,3,3,5
"1055",2,2,4,3,4,4,4,2,1,4
"1056",2,1,3,3,2,4,2,2,3,4
"1057",1,1,3,3,1,4,3,1,2,5
"1058",2,1,3,3,3,4,2,2,2,5
"1059",2,1,2,3,3,4,4,2,1,4
"1060",2,1,2,3,1,4,3,2,2,5
"1061",2,2,2,2,3,4,4,1,1,5
"1062",2,1,3,3,3,5,3,3,3,5
"1063",2,1,4,2,3,4,4,2,3,2
"1064",2,1,1,2,2,4,4,2,3,4
"1065",2,1,3,2,3,4,4,3,3,4
"1066",2,1,3,2,2,4,4,3,3,4
"1067",2,1,2,3,3,3,4,3,3,4
"1068",2,1,2,2,3,4,4,3,3,4
"1069",2,1,2,3,2,4,4,2,3,4
"1070",2,1,1,2,3,5,1,4,3,5
"1071",2,2,1,2,3,5,1,4,3,5
"1072",2,2,2,2,3,3,1,3,3,5
"1073",2,1,1,2,2,4,1,2,2,4
"1074",2,1,1,2,4,4,4,1,3,5
"1075",2,1,2,1,4,1,3,3,3,4
"1076",1,1,1,3,2,4,4,5,3,5
"1077",2,1,2,1,4,1,4,1,2,1
"1078",2,1,1,3,1,3,4,3,3,5
"1079",1,1,1,1,1,1,4,3,1,1
"1080",2,1,1,1,1,4,2,3,3,4
"1081",2,2,1,2,3,5,2,3,5,4
"1082",2,1,1,4,3,4,2,3,5,3
"1083",2,1,2,4,4,4,3,3,3,5
"1084",2,2,2,3,3,5,2,3,3,5
"1085",2,1,2,1,4,4,4,1,2,5
"1086",2,1,1,1,3,4,2,2,3,5
"1087",1,1,2,2,2,3,3,2,3,3
"1088",2,1,2,2,3,4,3,2,3,2
"1089",2,1,2,2,3,4,3,2,2,2
"1090",2,1,3,1,3,3,3,3,2,4
"1091",2,1,2,2,3,5,3,2,4,1
"1092",2,1,1,2,3,3,3,2,1,3
"1093",2,2,1,3,3,2,4,2,2,4
"1094",2,1,1,2,1,2,4,2,2,2
"1095",2,1,2,3,3,1,4,1,5,2
"1096",1,1,2,2,3,3,4,2,2,2
"1097",2,1,1,3,2,4,4,2,2,2
"1098",2,1,2,3,2,4,4,1,5,2
"1099",2,2,2,1,4,2,4,3,4,2
"1100",2,1,2,3,3,2,4,2,1,2
"1101",2,1,2,2,4,3,1,2,2,2
"1102",1,1,3,3,1,4,4,2,3,4
"1103",2,1,3,3,3,3,3,1,4,4
"1104",2,1,2,3,4,4,4,4,3,4
"1105",2,1,2,1,4,3,4,4,4,4
"1106",2,1,3,3,4,4,3,2,3,4
"1107",2,1,2,3,4,4,3,2,2,3
"1108",1,1,2,3,4,4,3,3,3,3
"1109",1,1,2,3,4,4,3,3,3,4
"1110",1,1,1,3,4,4,4,3,2,4
"1111",2,1,2,2,4,3,3,2,5,2
"1112",2,1,3,3,4,4,4,2,1,1
"1113",2,1,2,3,1,4,3,3,3,2
"1114",2,2,1,3,2,4,3,2,5,1
"1115",1,1,2,2,2,5,4,1,3,1
"1116",2,2,3,3,3,5,3,2,3,5
"1117",2,2,2,1,2,1,3,1,4,1
"1118",2,2,2,2,3,4,3,2,2,4
"1119",2,1,2,2,4,5,3,3,3,2
"1120",2,1,1,3,3,3,3,1,3,5
"1121",2,1,2,2,4,4,4,3,5,4
"1122",2,2,3,2,2,4,2,3,3,4
"1123",1,1,1,3,4,2,2,2,3,1
"1124",2,1,1,3,3,3,3,3,3,4
"1125",2,1,4,3,3,3,2,1,4,3
"1126",2,1,2,3,3,4,2,2,2,4
"1127",1,1,2,1,3,2,1,2,3,3
"1128",2,1,2,4,2,4,3,3,3,3
"1129",2,1,3,1,3,2,3,2,1,5
"1130",2,1,2,3,3,3,3,2,2,4
"1131",2,1,2,2,4,4,2,1,3,2
"1132",1,1,2,2,4,4,4,3,4,1
"1133",2,2,2,3,4,4,4,3,4,2
"1134",2,1,2,3,3,5,4,2,2,5
"1135",1,1,2,1,4,5,4,3,2,4
"1136",2,2,2,3,2,4,2,2,3,4
"1137",2,2,1,3,4,5,4,2,3,5
"1138",2,1,2,3,3,4,2,3,4,4
"1139",2,1,2,3,3,4,2,2,1,3
"1140",2,1,3,2,2,4,2,2,2,4
"1141",2,1,1,3,2,3,2,3,3,4
"1142",2,1,1,2,2,5,2,2,3,2
"1143",2,1,3,2,3,5,3,3,3,4
"1144",2,1,2,2,1,5,3,2,3,4
"1145",2,1,2,2,3,4,3,4,3,4
"1146",2,1,3,3,2,5,3,1,2,4
"1147",2,1,3,2,3,5,3,3,4,4
"1148",2,1,2,2,2,5,4,3,2,4
"1149",2,1,2,2,2,4,4,2,3,4
"1150",2,1,3,2,3,3,4,1,3,4
"1151",2,1,2,4,3,4,4,3,3,5
"1152",2,1,1,3,1,5,4,3,3,5
"1153",2,1,2,3,4,2,4,3,3,5
"1154",1,1,2,2,2,5,3,3,3,5
"1155",2,1,4,3,2,1,1,2,2,4
"1156",2,2,2,3,2,5,3,4,2,5
"1157",2,1,2,3,1,5,3,3,4,5
"1158",2,1,2,3,2,5,4,3,3,5
"1159",2,1,3,2,3,5,1,3,3,2
"1160",1,1,2,2,3,5,4,3,2,5
"1161",2,1,3,3,3,4,3,2,2,4
"1162",2,1,2,2,4,4,4,2,2,3
"1163",2,1,2,3,4,2,2,2,4,4
"1164",2,1,1,3,3,4,4,2,2,5
"1165",1,1,2,2,4,5,3,2,3,1
"1166",1,1,4,2,3,4,4,2,4,3
"1167",1,1,2,2,3,4,2,3,3,1
"1168",2,1,4,2,4,4,4,3,3,4
"1169",2,1,3,2,3,2,3,3,2,2
"1170",1,1,4,2,3,3,3,3,3,2
"1171",2,2,2,3,2,5,1,3,3,5
"1172",2,1,2,2,4,4,2,2,1,3
"1173",1,1,3,2,3,2,3,2,3,2
"1174",2,2,2,2,2,4,3,2,3,3
"1175",2,1,3,2,4,2,4,3,3,2
"1176",1,1,3,3,4,4,4,3,2,5
"1177",1,2,2,3,2,2,2,3,3,3
"1178",2,1,2,3,4,4,4,3,2,4
"1179",2,1,2,3,4,5,2,2,3,5
"1180",2,1,1,3,4,2,3,3,3,1
"1181",2,1,3,3,4,4,4,2,2,5
"1182",2,1,2,3,4,4,3,4,3,5
"1183",2,1,2,2,3,4,4,3,3,3
"1184",2,2,3,2,4,5,4,3,2,1
"1185",2,1,2,3,4,4,2,2,1,5
"1186",2,1,4,3,2,4,2,3,3,4
"1187",1,1,2,2,4,5,4,1,3,5
"1188",2,1,2,3,3,4,3,2,3,4
"1189",2,1,2,2,4,4,4,3,4,4
"1190",2,1,1,2,4,5,4,2,2,5
"1191",2,1,2,2,2,4,3,2,3,4
"1192",2,1,2,1,4,4,4,2,3,4
"1193",2,2,1,1,4,4,4,2,3,5
"1194",2,1,1,2,4,3,1,2,4,5
"1195",1,1,2,1,4,4,4,2,5,4
"1196",2,1,2,3,1,5,3,3,2,4
"1197",1,1,4,2,4,5,3,3,2,1
"1198",2,2,2,4,3,5,4,1,3,1
"1199",2,2,2,2,3,4,3,2,2,1
"1200",2,1,1,3,3,4,3,3,3,1
