,country,q027,q029,q127,q098,q130,q106,q131,q005,q006,q111,name
7593,5.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,Thailand
7594,5.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,4.0,4.0,Thailand
7595,5.0,2.0,2.0,2.0,,3.0,4.0,3.0,3.0,4.0,4.0,Thailand
7596,5.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,Thailand
7597,5.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,Thailand
7598,5.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,Thailand
7599,5.0,2.0,2.0,3.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,Thailand
7600,5.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,Thailand
7601,5.0,2.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,4.0,2.0,Thailand
7602,5.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,Thailand
7603,5.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,Thailand
7604,5.0,2.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,4.0,3.0,Thailand
7605,5.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,Thailand
7606,5.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,Thailand
7607,5.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0,Thailand
7608,5.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,Thailand
7609,5.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,Thailand
7610,5.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7611,5.0,,2.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,3.0,Thailand
7612,5.0,,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,Thailand
7613,5.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,Thailand
7614,5.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,Thailand
7615,5.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,4.0,4.0,Thailand
7616,5.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,4.0,Thailand
7617,5.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,Thailand
7618,5.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Thailand
