,country,q027,q029,q127,q098,q130,q106,q131,q005,q006,q111,name
8317,6.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,Philippines
8318,6.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,Philippines
8319,6.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,Philippines
8320,6.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,Philippines
8321,6.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,Philippines
8322,6.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,Philippines
8323,6.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,Philippines
8324,6.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,Philippines
8325,6.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,Philippines
8326,6.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,Philippines
8327,6.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,Philippines
8328,6.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,Philippines
8329,6.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,Philippines
8330,6.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,Philippines
8331,6.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,Philippines
8332,6.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,Philippines
8333,6.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,Philippines
8334,6.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,Philippines
8335,6.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,Philippines
8336,6.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,Philippines
8337,6.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,Philippines
8338,6.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,Philippines
8339,6.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,Philippines
8340,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,Philippines
8341,6.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,Philippines
8342,6.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Philippines
8343,6.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,Philippines
8344,6.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,5.0,3.0,Philippines
8345,6.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,2.0,5.0,3.0,Philippines
8346,6.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,Philippines
8347,6.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,Philippines
8348,6.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,Philippines
8349,6.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,Philippines
8350,6.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,5.0,Philippines
8351,6.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,Philippines
8352,6.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,5.0,2.0,Philippines
8353,6.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,1.0,Philippines
8354,6.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,Philippines
8355,6.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,Philippines
8356,6.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,5.0,1.0,Philippines
8357,6.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,4.0,1.0,Philippines
8358,6.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,Philippines
8359,6.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,Philippines
8360,6.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,Philippines
8361,6.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,Philippines
8362,6.0,2.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0,Philippines
8363,6.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,5.0,2.0,Philippines
8364,6.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,Philippines
8365,6.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,Philippines
8366,6.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,Philippines
8367,6.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,Philippines
8368,6.0,2.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,Philippines
8369,6.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,Philippines
8370,6.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,Philippines
8371,6.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,Philippines
8372,6.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,5.0,5.0,2.0,Philippines
8373,6.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,Philippines
8374,6.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,Philippines
8375,6.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,Philippines
8376,6.0,2.0,1.0,2.0,3.0,1.0,4.0,3.0,4.0,3.0,3.0,Philippines
8377,6.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,Philippines
8378,6.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,Philippines
8379,6.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,Philippines
8380,6.0,2.0,2.0,2.0,3.0,2.0,,2.0,2.0,4.0,,Philippines
8381,6.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,Philippines
8382,6.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,Philippines
8383,6.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,Philippines
8384,6.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,Philippines
8385,6.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,Philippines
8386,6.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,Philippines
8387,6.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,Philippines
8388,6.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,Philippines
8389,6.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,Philippines
8390,6.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,Philippines
8391,6.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,5.0,3.0,Philippines
8392,6.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,Philippines
8393,6.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,Philippines
8394,6.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,Philippines
8395,6.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,Philippines
8396,6.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,Philippines
8397,6.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,Philippines
8398,6.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,4.0,5.0,4.0,Philippines
8399,6.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,Philippines
8400,6.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,Philippines
8401,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,Philippines
8402,6.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,1.0,Philippines
8403,6.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,Philippines
8404,6.0,2.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,3.0,Philippines
8405,6.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,Philippines
8406,6.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,Philippines
8407,6.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,Philippines
8408,6.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,1.0,Philippines
8409,6.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,5.0,1.0,Philippines
8410,6.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,3.0,1.0,Philippines
8411,6.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,Philippines
8412,6.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,4.0,Philippines
8413,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,4.0,Philippines
8414,6.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,Philippines
8415,6.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,Philippines
8416,6.0,1.0,1.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,Philippines
8417,6.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,4.0,Philippines
8418,6.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,Philippines
8419,6.0,2.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,Philippines
8420,6.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,Philippines
8421,6.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,4.0,4.0,3.0,Philippines
8422,6.0,2.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,Philippines
8423,6.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,Philippines
8424,6.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,Philippines
8425,6.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,Philippines
8426,6.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,Philippines
8427,6.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,Philippines
8428,6.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,5.0,Philippines
8429,6.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,Philippines
8430,6.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,Philippines
8431,6.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,4.0,1.0,Philippines
8432,6.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,4.0,5.0,5.0,Philippines
8433,6.0,1.0,1.0,4.0,1.0,4.0,3.0,4.0,4.0,5.0,3.0,Philippines
8434,6.0,2.0,1.0,2.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,Philippines
8435,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,Philippines
8436,6.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,4.0,Philippines
8437,6.0,1.0,1.0,2.0,3.0,1.0,5.0,2.0,5.0,5.0,5.0,Philippines
8438,6.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,2.0,5.0,4.0,Philippines
8439,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,Philippines
8440,6.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,1.0,Philippines
8441,6.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,Philippines
8442,6.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,4.0,4.0,Philippines
8443,6.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,Philippines
8444,6.0,2.0,1.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,Philippines
8445,6.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,Philippines
8446,6.0,2.0,2.0,2.0,3.0,3.0,5.0,1.0,3.0,4.0,4.0,Philippines
8447,6.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,Philippines
8448,6.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,Philippines
8449,6.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,Philippines
8450,6.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,Philippines
8451,6.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,Philippines
8452,6.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,Philippines
8453,6.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,Philippines
8454,6.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,Philippines
8455,6.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,Philippines
8456,6.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,Philippines
8457,6.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,Philippines
8458,6.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,Philippines
8459,6.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,Philippines
8460,6.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,5.0,5.0,3.0,Philippines
8461,6.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,Philippines
8462,6.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0,4.0,4.0,2.0,Philippines
8463,6.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,4.0,3.0,4.0,Philippines
8464,6.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,Philippines
8465,6.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,Philippines
8466,6.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,Philippines
8467,6.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,Philippines
8468,6.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,Philippines
8469,6.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,Philippines
8470,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,Philippines
8471,6.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,Philippines
8472,6.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,Philippines
8473,6.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,Philippines
8474,6.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,5.0,1.0,Philippines
8475,6.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,5.0,1.0,Philippines
8476,6.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,Philippines
8477,6.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,5.0,5.0,Philippines
8478,6.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,Philippines
8479,6.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,5.0,4.0,Philippines
8480,6.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,Philippines
8481,6.0,2.0,1.0,2.0,2.0,1.0,5.0,3.0,4.0,4.0,1.0,Philippines
8482,6.0,2.0,2.0,3.0,1.0,1.0,5.0,1.0,2.0,4.0,1.0,Philippines
8483,6.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,Philippines
8484,6.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,Philippines
8485,6.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,Philippines
8486,6.0,2.0,2.0,1.0,1.0,3.0,5.0,3.0,3.0,3.0,3.0,Philippines
8487,6.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,Philippines
8488,6.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,Philippines
8489,6.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,1.0,Philippines
8490,6.0,1.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,Philippines
8491,6.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,Philippines
8492,6.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,Philippines
8493,6.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,Philippines
8494,6.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,Philippines
8495,6.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,4.0,3.0,2.0,Philippines
8496,6.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,Philippines
8497,6.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,Philippines
8498,6.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,Philippines
8499,6.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,Philippines
8500,6.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,4.0,4.0,3.0,Philippines
8501,6.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,Philippines
8502,6.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,Philippines
8503,6.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,Philippines
8504,6.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,Philippines
8505,6.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,Philippines
8506,6.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,Philippines
8507,6.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,Philippines
8508,6.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,Philippines
8509,6.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,4.0,5.0,4.0,Philippines
8510,6.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,Philippines
8511,6.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,Philippines
8512,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,Philippines
8513,6.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,4.0,Philippines
8514,6.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,Philippines
8515,6.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,Philippines
8516,6.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,Philippines
8517,6.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,4.0,5.0,3.0,Philippines
8518,6.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,Philippines
8519,6.0,2.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,1.0,2.0,Philippines
8520,6.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,Philippines
8521,6.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,Philippines
8522,6.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,Philippines
8523,6.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,Philippines
8524,6.0,2.0,1.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,Philippines
8525,6.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,4.0,3.0,Philippines
8526,6.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,Philippines
8527,6.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,2.0,Philippines
8528,6.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,Philippines
8529,6.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,Philippines
8530,6.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,Philippines
8531,6.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,Philippines
8532,6.0,2.0,1.0,4.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,Philippines
8533,6.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,Philippines
8534,6.0,2.0,1.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,Philippines
8535,6.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,4.0,Philippines
8536,6.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,Philippines
8537,6.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,Philippines
8538,6.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,Philippines
8539,6.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,Philippines
8540,6.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,Philippines
8541,6.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,Philippines
8542,6.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,Philippines
8543,6.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,Philippines
8544,6.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,Philippines
8545,6.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,4.0,3.0,3.0,Philippines
8546,6.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,Philippines
8547,6.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,5.0,4.0,3.0,Philippines
8548,6.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,Philippines
8549,6.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,Philippines
8550,6.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,4.0,Philippines
8551,6.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,Philippines
8552,6.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,Philippines
8553,6.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,Philippines
8554,6.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,5.0,4.0,Philippines
8555,6.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,5.0,3.0,Philippines
8556,6.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,Philippines
8557,6.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,Philippines
8558,6.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,5.0,Philippines
8559,6.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,Philippines
8560,6.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,Philippines
8561,6.0,1.0,,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,Philippines
8562,6.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,Philippines
8563,6.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,Philippines
8564,6.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,Philippines
8565,6.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,Philippines
8566,6.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,5.0,4.0,4.0,Philippines
8567,6.0,2.0,1.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,4.0,Philippines
8568,6.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,4.0,4.0,4.0,Philippines
8569,6.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,Philippines
8570,6.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,5.0,4.0,Philippines
8571,6.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,Philippines
8572,6.0,2.0,1.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,Philippines
8573,6.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,5.0,3.0,Philippines
8574,6.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,Philippines
8575,6.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,Philippines
8576,6.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,Philippines
8577,6.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,5.0,4.0,Philippines
8578,6.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,Philippines
8579,6.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,5.0,4.0,Philippines
8580,6.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,3.0,Philippines
8581,6.0,2.0,1.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,2.0,Philippines
8582,6.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,Philippines
8583,6.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,5.0,3.0,1.0,Philippines
8584,6.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,3.0,3.0,1.0,Philippines
